            Scotophilus|Nyctalus_le|Eptesicus_d|Vespertilio|Eptesicus_f|Eptesicus_n|Eptesicus_s|Lasiurus_sp|Myotis_albe|Myotis_blyt|Myotis_blyt|Myotis_blyt|Myotis_bech|Myotis_bran|Myotis_capa|Myotis_dasy|Myotis_daub|Myotis_domi|Myotis_emar|Myotis_hass|Myotis_hors|Myotis_keay|Myotis_levi|Myotis_macr|Myotis_mont|Myotis_muri|Myotis_myst|Myotis_natt|Myotis_oxyo|Myotis_rube|Myotis_thys|Myotis_vola|Myotis_welw|Myotis_yuma|Murina_leuc|Miniopterus|Vespertilio|Pipistrellu|Miniopterus|Pipistrellu|Pipistrellu|Pipistrellu|Pipistrellu|Myotis_evot|Myotis_form|Myotis_sica|Myotis_tric|Myotis_tric|Myotis_welw|Myotis_alca|Myotis_anne|Myotis_muri|Myotis_scot|Myotis_macr|Myotis_macr|Myotis_lesu|Myotis_seab|Eptesicus_h|Laephotis_w|Eptesicus_c|Eptesicus_c|Nyctalus_no|Pipistrellu|Kerivoula_c|Kerivoula_c|Harpiocepha|Murina_cf_c|Murina_cf_c|Murina_cf_c|Miniopterus|Miniopterus|Miniopterus|Laephotis_w|Murina_cycl|Kerivoula_p|
Eptesicus_h|0.27121862  0.24173785  0.20618174  0.26841608  0.20811845  0.20160403  0.19206893  0.30179771  0.24350788  0.23046429  0.2290205   0.24032463  0.24518295  0.23285568  0.25746823  0.23165903  0.26967289  0.25843672  0.21043954  0.23429566  0.23886774  0.23405424  0.25866944  0.25843672  0.24035882  0.25007294  0.24858841  0.24035882  0.25573657  0.24249824  0.25719859  0.25156304  0.23647411  0.23694625  0.26590876  0.30706783  0.27219284  0.25103839  0.28620599  0.23645713  0.26091914  0.2606224   0.27971965  0.2534964   0.24007595  0.2498124   0.24249824  0.24371232  0.23285568  0.24736641  0.26590876  0.25226639  0.22756931  0.24128612  0.25103839  0.26841608  0.273456    0           0.23790722  0.22689143  0.22927144  0.24776948  0.25843672  0.26493718  0.22927144  0.25103839  0.26874093  0.23645713  0.25226639  0.30048595  0.31104486  0.30839116  0.24128612  0.24052488  0.24736641  
Laephotis_w|0.25376147  0.21974034  0.22652603  0.21160278  0.21043954  0.2214264   0.22215395  0.30048595  0.22306573  0.23165903  0.22425291  0.24762396  0.25252994  0.22570425  0.23429566  0.24858841  0.22927144  0.23525472  0.22451895  0.23309566  0.2461464   0.22215395  0.2328578   0.24736641  0.23671951  0.23790722  0.22808049  0.24279488  0.22634506  0.23525472  0.22097424  0.22974332  0.23045481  0.23093901  0.24858841  0.27853001  0.22689143  0.2092781   0.29396133  0.2069606   0.21510337  0.21804915  0.24350788  0.21510337  0.24858841  0.25719859  0.23165903  0.22808049  0.23285568  0.24128612  0.25472843  0.25472843  0.23117076  0.23046429  0.24007595  0.24858841  0.25719859  0.23790722  0           0.11149062  0.1084408   0.21824537  0.22215395  0.23790722  0.23285568  0.24007595  0.24014236  0.23766146  0.23766146  0.26841608  0.29007363  0.29007363  0.0070568   0.23920096  0.24249824  
Eptesicus_c|0.26465824  0.21591118  0.23850435  0.20559683  0.20906638  0.22831477  0.23381332  0.29754857  0.22640003  0.23982779  0.23117712  0.23525472  0.22333552  0.2326162   0.23645713  0.23621333  0.21488487  0.22192718  0.23741621  0.23285568  0.24224715  0.21605401  0.24111143  0.24589088  0.23889542  0.24492837  0.22192718  0.23647411  0.22491209  0.22665906  0.23982779  0.23790722  0.24472788  0.23309566  0.24103649  0.2706456   0.2278467   0.19870551  0.28333626  0.19870551  0.22310735  0.21782564  0.23237616  0.2326162   0.25323188  0.23982779  0.23142098  0.2326162   0.23982779  0.21957239  0.2495524   0.25816611  0.23817805  0.23741621  0.24103649  0.25077689  0.2618882   0.22689143  0.11149062  0           0.01506253  0.20844005  0.22074886  0.23285568  0.23381332  0.23982779  0.25714823  0.2471094   0.23621333  0.2668799   0.27190505  0.2643799   0.11342323  0.24689856  0.23142098  
Eptesicus_c|0.26091914  0.2016815   0.23604533  0.20675156  0.20675156  0.22712429  0.2278467   0.2936457   0.2252105   0.23381332  0.23237616  0.23165903  0.22689143  0.22428939  0.23525472  0.23501236  0.22192718  0.21371756  0.23142098  0.23046429  0.23862103  0.21022647  0.23382393  0.24103649  0.23406059  0.24736641  0.21957239  0.23165481  0.22132786  0.22547329  0.23142098  0.23189758  0.23622921  0.2307014   0.23862103  0.27316661  0.22074886  0.19528345  0.27950646  0.19187693  0.21605401  0.20843585  0.2252105   0.22903624  0.25077689  0.23741621  0.22547329  0.22665906  0.23621333  0.21605401  0.24589088  0.25692951  0.23454608  0.23022766  0.23381332  0.25077689  0.25940476  0.22927144  0.1084408   0.01506253  0           0.20251585  0.21488487  0.22927144  0.23022766  0.23501236  0.24847045  0.24224715  0.23022766  0.2706456   0.27316661  0.2668799   0.11036823  0.24157703  0.23022766  
Nyctalus_no|0.26683023  0.13606028  0.24856629  0.2313887   0.2338457   0.21847403  0.21922298  0.30884354  0.24229535  0.2338457   0.24479744  0.24276738  0.2591477   0.2338457   0.2502831   0.24625294  0.24375501  0.23631078  0.2313887   0.22918117  0.24375501  0.23631078  0.23137755  0.24250917  0.21697026  0.2578749   0.22649871  0.2316287   0.22716658  0.23507723  0.23016321  0.23040616  0.22402715  0.23557575  0.24375501  0.28344004  0.21681334  0.1931334   0.29004219  0.19546803  0.18848582  0.18306084  0.21410576  0.23507723  0.24126539  0.2487592   0.2338457   0.22771822  0.22406562  0.25886888  0.25759769  0.24250917  0.23957796  0.23507723  0.24250917  0.24250917  0.25127387  0.24776948  0.21824537  0.20844005  0.20251585  0           0.18386687  0.22771822  0.24002366  0.25506176  0.25127387  0.24750502  0.22893972  0.30207454  0.29004219  0.28475583  0.2180172   0.2477441   0.2326162   
Pipistrellu|0.25226639  0.20285705  0.22993283  0.25816611  0.20906638  0.22712429  0.23022766  0.32952499  0.24082355  0.22665906  0.22878477  0.23046429  0.25226639  0.24224715  0.2498124   0.23501236  0.2471094   0.25077689  0.22547329  0.23525472  0.23142098  0.23142098  0.2546586   0.24589088  0.21974034  0.25103839  0.23621333  0.23165481  0.25421985  0.21722497  0.24103649  0.23549758  0.23985971  0.25746823  0.2471094   0.25940476  0.23621333  0.18735885  0.27569613  0.17507265  0.16189515  0.18886451  0.23840029  0.23381332  0.2544624   0.23501236  0.23741621  0.23741621  0.24103649  0.24345976  0.26313302  0.22192718  0.24182769  0.25200338  0.24467433  0.2544624   0.25816611  0.25843672  0.22215395  0.22074886  0.21488487  0.18386687  0           0.22333552  0.21255206  0.25077689  0.25590238  0.2668799   0.2544624   0.2744303   0.27696409  0.28078089  0.22547329  0.26994602  0.21371756  
Kerivoula_c|0.23790722  0.24546765  0.23017419  0.24371232  0.22451895  0.22735763  0.22927144  0.30574682  0.17594184  0.20005076  0.21246485  0.19796043  0.21884345  0.20005076  0.22002084  0.20465024  0.2092781   0.20005076  0.20119799  0.20601265  0.21627387  0.19093557  0.19515846  0.2092781   0.21878323  0.21415227  0.17858037  0.22352445  0.17978239  0.20005076  0.21627387  0.19473113  0.21974034  0.1970151   0.21510337  0.28107995  0.2534964   0.24371232  0.27853001  0.22927144  0.24128612  0.24698002  0.25456006  0.21043954  0.21744621  0.20811845  0.19661957  0.19661957  0.21979639  0.20811845  0.2596769   0.21276783  0.20864833  0.21393469  0.2069606   0.24858841  0.2498124   0.26493718  0.23790722  0.23285568  0.22927144  0.22771822  0.22333552  0           0.14375366  0.20349772  0.21237687  0.19890529  0.21627387  0.2634098   0.26590876  0.2596769   0.24128612  0.19655709  0.14801958  
Kerivoula_c|0.23285568  0.23777508  0.22266298  0.23501236  0.21255206  0.21884345  0.21488487  0.29754857  0.17576731  0.18286782  0.19264724  0.18754574  0.18304966  0.17286026  0.19206893  0.19756309  0.1964224   0.18961449  0.19414623  0.18417115  0.1964224   0.19414623  0.1926694   0.18961449  0.21502705  0.21393469  0.18961449  0.19875995  0.18073039  0.17840352  0.19074486  0.17764316  0.20547993  0.17875757  0.20790808  0.24589088  0.24224715  0.2326162   0.23501236  0.22428939  0.22665906  0.24918069  0.23840029  0.19187693  0.20329268  0.20099559  0.19414623  0.1964224   0.20790808  0.20559683  0.23982779  0.17396564  0.20378467  0.19074486  0.18848582  0.21488487  0.21605401  0.22927144  0.23285568  0.23381332  0.23022766  0.24002366  0.21255206  0.14375366  0           0.20444387  0.20072163  0.19528345  0.18063235  0.24589088  0.24467433  0.24224715  0.23621333  0.19655709  0.0746472   
Harpiocepha|0.23886774  0.25145705  0.22507844  0.2544624   0.23142098  0.24518295  0.25200338  0.2949444   0.21693618  0.21839776  0.21576155  0.21276783  0.21744621  0.21255206  0.21043954  0.22310735  0.21022647  0.21839776  0.23142098  0.21043954  0.22310735  0.20214325  0.22183326  0.22192718  0.21385334  0.22097424  0.22428939  0.21502705  0.21421036  0.21138836  0.21371756  0.20485703  0.22663292  0.20949025  0.18961449  0.2936457   0.25692951  0.23741621  0.2936457   0.24832991  0.2495524   0.25412305  0.2542933   0.20790808  0.22074886  0.23621333  0.22665906  0.22428939  0.22665906  0.21839776  0.23621333  0.23142098  0.22494595  0.21255206  0.22074886  0.24224715  0.2495524   0.25103839  0.24007595  0.23982779  0.23501236  0.25506176  0.25077689  0.20349772  0.20444387  0           0.1926694   0.18848582  0.20444387  0.2782342   0.27950646  0.28205749  0.24345976  0.19034073  0.20906638  
Murina_cf_c|0.26747458  0.25046975  0.23384019  0.25093958  0.23624524  0.23309991  0.23624524  0.30343541  0.22036416  0.21237687  0.21324948  0.22087193  0.22684092  0.22900463  0.22924188  0.22541038  0.22302374  0.199566    0.22780463  0.2009255   0.21945796  0.20652661  0.23139965  0.23141041  0.24017601  0.23044525  0.21945796  0.21250647  0.22002612  0.20886124  0.20419922  0.21849757  0.22778332  0.2139906   0.18244197  0.28380078  0.27736849  0.25839615  0.28509388  0.26466709  0.26592759  0.26820682  0.26074912  0.21590906  0.22302374  0.22183326  0.20187903  0.19841216  0.22541038  0.21945796  0.24600941  0.22541038  0.2094012   0.22183326  0.22302374  0.23624524  0.24355642  0.26874093  0.24014236  0.25714823  0.24847045  0.25127387  0.25590238  0.21237687  0.20072163  0.1926694   0           0.16901879  0.17458262  0.28509388  0.29551977  0.29289968  0.24233293  0.17684343  0.21590906  
Murina_cf_c|0.25103839  0.25145705  0.2071493   0.25077689  0.22428939  0.22238119  0.23022766  0.28847327  0.20180766  0.20214325  0.20759027  0.22097424  0.18980392  0.19187693  0.19776156  0.20906638  0.19187693  0.19187693  0.20214325  0.19547932  0.22074886  0.18848582  0.20536201  0.20675156  0.18171377  0.20580453  0.22074886  0.21974034  0.20133451  0.21255206  0.20099559  0.21298404  0.20547993  0.18886252  0.15972123  0.27950646  0.24832991  0.25816611  0.27316661  0.26938827  0.26313302  0.25412305  0.26174369  0.20099559  0.22192718  0.21488487  0.21488487  0.21138836  0.20214325  0.22310735  0.23741621  0.21488487  0.2107723   0.22192718  0.20099559  0.25077689  0.24832991  0.23645713  0.23766146  0.2471094   0.24224715  0.24750502  0.2668799   0.19890529  0.19528345  0.18848582  0.16901879  0           0.17507265  0.26813304  0.2618882   0.25569494  0.24224715  0.03038638  0.19301072  
Murina_cf_c|0.25103839  0.23777508  0.2262891   0.24589088  0.22074886  0.23309566  0.23142098  0.28590036  0.18810865  0.21488487  0.22283708  0.23285568  0.21043954  0.19984967  0.20811845  0.21371756  0.21722497  0.20329268  0.21957239  0.2069606   0.22547329  0.21022647  0.22302374  0.20906638  0.22806056  0.23525472  0.21022647  0.22329485  0.20249595  0.21022647  0.21839776  0.20717006  0.2326162   0.19796043  0.18063235  0.2668799   0.25200338  0.22547329  0.26938827  0.24103649  0.24832991  0.26285132  0.26174369  0.2278467   0.25077689  0.21722497  0.22665906  0.21839776  0.23621333  0.22547329  0.24832991  0.21839776  0.20727035  0.21488487  0.20559683  0.22310735  0.22665906  0.25226639  0.23766146  0.23621333  0.23022766  0.22893972  0.2544624   0.21627387  0.18063235  0.20444387  0.17458262  0.17507265  0           0.28205749  0.26813304  0.2643799   0.24103649  0.18050049  0.20444387  
Miniopterus|0.25596249  0.29539726  0.27251522  0.27950646  0.25940476  0.27248125  0.2744303   0.32545259  0.26049681  0.25323188  0.25182619  0.2498124   0.25596249  0.24467433  0.2461464   0.25569494  0.25077689  0.24832991  0.25569494  0.26216344  0.2495524   0.25323188  0.26215242  0.25200338  0.27110515  0.2709318   0.25692951  0.25606706  0.25297555  0.25200338  0.2471094   0.24762396  0.28614368  0.25623061  0.27316661  0.15972123  0.28461722  0.25940476  0.12060032  0.28078089  0.28078089  0.27422475  0.27053041  0.24832991  0.2782342   0.27190505  0.25200338  0.25692951  0.28078089  0.27190505  0.26562886  0.25692951  0.28448132  0.2744303   0.2544624   0.2618882   0.2643799   0.30048595  0.26841608  0.2668799   0.2706456   0.30207454  0.2744303   0.2634098   0.24589088  0.2782342   0.28509388  0.26813304  0.28205749  0           0.1195708   0.11649072  0.27316661  0.26445902  0.2544624   
Miniopterus|0.26465824  0.29141495  0.27380499  0.27696409  0.26313302  0.30081079  0.30541578  0.31603542  0.25676855  0.25816611  0.27432788  0.2709318   0.2634098   0.24589088  0.25719859  0.2643799   0.24832991  0.25569494  0.25569494  0.27725829  0.25816611  0.25323188  0.26845497  0.26938827  0.27364108  0.2887822   0.26938827  0.2648026   0.26804513  0.24589088  0.26562886  0.25252994  0.29002467  0.25376147  0.2643799   0.14467775  0.27696409  0.26313302  0.11138518  0.26562886  0.2668799   0.2678849   0.28712683  0.26813304  0.27316661  0.28078089  0.25569494  0.2643799   0.28461722  0.25816611  0.27316661  0.25940476  0.27549918  0.26938827  0.26313302  0.2544624   0.25323188  0.31104486  0.29007363  0.27190505  0.27316661  0.29004219  0.27696409  0.26590876  0.24467433  0.27950646  0.29551977  0.2618882   0.26813304  0.1195708   0           0.01506253  0.2949444   0.26309353  0.2495524   
Miniopterus|0.26590876  0.28351321  0.27380499  0.27696409  0.25200338  0.29557974  0.30016181  0.31336638  0.259252    0.26064545  0.27942128  0.26967289  0.2634098   0.24103649  0.2498124   0.25692951  0.24467433  0.25077689  0.25692951  0.26465824  0.25692951  0.25323188  0.26215242  0.25940476  0.27237205  0.28235818  0.25816611  0.26104633  0.2617293   0.24832991  0.26313302  0.25499503  0.27971965  0.25130044  0.26064545  0.14894519  0.2744303   0.26064545  0.11240351  0.2643799   0.26813304  0.26159819  0.28971304  0.26562886  0.26562886  0.27696409  0.2544624   0.26064545  0.2744303   0.25816611  0.26813304  0.25940476  0.27041441  0.25816611  0.25323188  0.2544624   0.25077689  0.30839116  0.29007363  0.2643799   0.2668799   0.28475583  0.28078089  0.2596769   0.24224715  0.28205749  0.29289968  0.25569494  0.2643799   0.11649072  0.01506253  0           0.2949444   0.25495233  0.24832991  
Laephotis_w|0.2596769   0.21951119  0.2262891   0.21722497  0.21488487  0.22712429  0.2278467   0.30278419  0.22997999  0.23862103  0.23117712  0.25226639  0.25719859  0.23022766  0.23766146  0.25323188  0.23381332  0.23982779  0.22903624  0.23525472  0.2495524   0.22665906  0.23745883  0.25200338  0.2425421   0.24128612  0.2326162   0.2498891   0.23092415  0.23862103  0.2278467   0.23309566  0.2338186   0.23549758  0.25323188  0.28333626  0.23022766  0.21255206  0.29885405  0.21022647  0.21839776  0.22256499  0.24814068  0.22192718  0.25692951  0.26313302  0.23621333  0.23381332  0.23621333  0.24589088  0.25816611  0.2618882   0.23696544  0.23381332  0.24467433  0.2544624   0.26313302  0.24128612  0.0070568   0.11342323  0.11036823  0.2180172   0.22547329  0.24128612  0.23621333  0.24345976  0.24233293  0.24224715  0.24103649  0.27316661  0.2949444   0.2949444   0           0.23893036  0.24832991  
Murina_cycl|0.26339661  0.25158088  0.21041721  0.25630308  0.22583531  0.23550916  0.24290388  0.29657189  0.20476359  0.20787806  0.20453702  0.21192523  0.19178979  0.19655709  0.20684046  0.20914656  0.18786854  0.18786854  0.20914656  0.19303254  0.22324352  0.19780657  0.20892248  0.20408539  0.2003809   0.20304939  0.21424212  0.21697026  0.19687048  0.21937254  0.20156755  0.22195097  0.20776063  0.19324446  0.16837901  0.28244052  0.26309353  0.25765626  0.2768617   0.27132406  0.2671975   0.26830182  0.25748257  0.20408539  0.22713457  0.22195097  0.21296498  0.2066117   0.20534748  0.22713457  0.24157703  0.22583531  0.21875234  0.22195097  0.20031179  0.26309353  0.26036996  0.24052488  0.23920096  0.24689856  0.24157703  0.2477441   0.26994602  0.19655709  0.19655709  0.19034073  0.17684343  0.03038638  0.18050049  0.26445902  0.26309353  0.25495233  0.23893036  0           0.20031179  
Kerivoula_p|0.24492837  0.24645286  0.22386974  0.22665906  0.22547329  0.20601265  0.20444387  0.29624536  0.18135185  0.18735885  0.19835938  0.19093557  0.19661957  0.18286782  0.21862038  0.21488487  0.19528345  0.19187693  0.19756309  0.20234698  0.20559683  0.20329268  0.19381444  0.19528345  0.22329485  0.21862038  0.19756309  0.2068494   0.18299199  0.18174925  0.20790808  0.18886252  0.2290205   0.17875757  0.18961449  0.25323188  0.24345976  0.23741621  0.24832991  0.23022766  0.23862103  0.23939262  0.24814068  0.20099559  0.21255206  0.19984967  0.20559683  0.20444387  0.23142098  0.21957239  0.25200338  0.18623357  0.21664547  0.20329268  0.19528345  0.2278467   0.2278467   0.24736641  0.24249824  0.23142098  0.23022766  0.2326162   0.21371756  0.14801958  0.0746472   0.20906638  0.21590906  0.19301072  0.20444387  0.2544624   0.2495524   0.24832991  0.24832991  0.20031179  0           
